customer_id,order_date,order_id,order_status,required_date,shipped_date,staff_name,store,id,userid,title,body,created_at
1293,16/05/2017,893,4,19/05/2017,19/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1320,16/05/2017,894,4,19/05/2017,19/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
857,18/05/2017,895,4,21/05/2017,19/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
376,19/05/2017,896,4,22/05/2017,21/05/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
47,20/05/2017,897,4,21/05/2017,21/05/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
352,20/05/2017,898,4,21/05/2017,22/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
605,20/05/2017,899,4,21/05/2017,21/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
971,20/05/2017,900,4,21/05/2017,22/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
345,21/05/2017,901,4,22/05/2017,24/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1278,21/05/2017,902,4,24/05/2017,22/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
179,22/05/2017,903,4,23/05/2017,24/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1020,23/05/2017,904,4,26/05/2017,24/05/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
609,23/05/2017,905,4,26/05/2017,24/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
877,23/05/2017,906,4,26/05/2017,26/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
120,24/05/2017,907,4,26/05/2017,27/05/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
402,25/05/2017,908,4,28/05/2017,27/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
188,26/05/2017,909,4,27/05/2017,28/05/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
342,26/05/2017,910,4,28/05/2017,28/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
887,26/05/2017,911,4,29/05/2017,29/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
519,27/05/2017,912,4,29/05/2017,29/05/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
699,27/05/2017,913,4,29/05/2017,29/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1068,28/05/2017,914,4,31/05/2017,31/05/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
215,28/05/2017,915,4,30/05/2017,30/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
718,28/05/2017,916,4,29/05/2017,29/05/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
881,29/05/2017,917,4,31/05/2017,01/06/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
242,30/05/2017,918,4,31/05/2017,31/05/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
781,30/05/2017,919,4,31/05/2017,31/05/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
966,30/05/2017,920,4,01/06/2017,02/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
628,31/05/2017,921,4,02/06/2017,02/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
656,31/05/2017,922,4,01/06/2017,03/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
769,31/05/2017,923,4,03/06/2017,02/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
68,02/06/2017,924,3,02/06/2017,NULL,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1316,02/06/2017,925,4,05/06/2017,03/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
233,03/06/2017,926,4,05/06/2017,06/06/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1438,03/06/2017,927,4,05/06/2017,06/06/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
957,05/06/2017,928,4,06/06/2017,06/06/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
472,05/06/2017,929,4,06/06/2017,08/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1224,05/06/2017,930,4,06/06/2017,06/06/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
631,07/06/2017,931,4,08/06/2017,08/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
804,07/06/2017,932,4,08/06/2017,09/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
909,07/06/2017,933,4,10/06/2017,08/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
93,09/06/2017,934,4,10/06/2017,12/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
43,10/06/2017,935,3,10/06/2017,NULL,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
265,10/06/2017,936,4,13/06/2017,12/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
73,11/06/2017,937,4,14/06/2017,13/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
129,11/06/2017,938,4,12/06/2017,12/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1407,11/06/2017,939,4,12/06/2017,14/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
585,12/06/2017,940,4,14/06/2017,13/06/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
736,12/06/2017,941,4,14/06/2017,14/06/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
537,13/06/2017,942,4,16/06/2017,15/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1025,13/06/2017,943,4,15/06/2017,15/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
138,14/06/2017,944,4,15/06/2017,17/06/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
167,14/06/2017,945,4,15/06/2017,16/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
525,14/06/2017,946,4,16/06/2017,15/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
278,15/06/2017,947,4,18/06/2017,17/06/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
618,15/06/2017,948,4,17/06/2017,17/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
867,16/06/2017,949,4,18/06/2017,17/06/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
142,16/06/2017,950,4,19/06/2017,18/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
339,16/06/2017,951,4,19/06/2017,19/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
355,16/06/2017,952,4,18/06/2017,18/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
658,16/06/2017,953,4,18/06/2017,17/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
611,17/06/2017,954,4,20/06/2017,20/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
880,17/06/2017,955,4,19/06/2017,18/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1184,17/06/2017,956,4,19/06/2017,20/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
722,17/06/2017,957,4,20/06/2017,20/06/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1276,18/06/2017,958,4,20/06/2017,19/06/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
650,18/06/2017,959,4,21/06/2017,21/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1390,18/06/2017,960,4,19/06/2017,19/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
82,19/06/2017,961,4,21/06/2017,22/06/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
570,19/06/2017,962,4,22/06/2017,20/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1432,19/06/2017,963,4,21/06/2017,21/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
404,20/06/2017,964,4,22/06/2017,22/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
457,20/06/2017,965,4,22/06/2017,23/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
389,20/06/2017,966,4,22/06/2017,22/06/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1323,21/06/2017,967,4,24/06/2017,24/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1403,21/06/2017,968,4,23/06/2017,23/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
248,21/06/2017,969,4,24/06/2017,22/06/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
836,22/06/2017,970,4,25/06/2017,23/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1426,22/06/2017,971,4,23/06/2017,24/06/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
270,23/06/2017,972,4,24/06/2017,25/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
238,24/06/2017,973,4,27/06/2017,27/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
511,24/06/2017,974,4,27/06/2017,27/06/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1092,25/06/2017,975,4,27/06/2017,28/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1266,25/06/2017,976,4,28/06/2017,27/06/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
400,26/06/2017,977,4,28/06/2017,27/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1123,26/06/2017,978,4,28/06/2017,27/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1190,26/06/2017,979,4,29/06/2017,27/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
328,26/06/2017,980,4,28/06/2017,27/06/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
687,26/06/2017,981,4,29/06/2017,28/06/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1423,26/06/2017,982,4,29/06/2017,28/06/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1158,27/06/2017,983,4,28/06/2017,29/06/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1287,27/06/2017,984,4,28/06/2017,29/06/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
461,30/06/2017,985,4,02/07/2017,01/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
556,30/06/2017,986,4,03/07/2017,01/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
172,02/07/2017,987,4,04/07/2017,04/07/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
436,02/07/2017,988,4,04/07/2017,05/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1145,02/07/2017,989,4,04/07/2017,03/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
706,04/07/2017,990,4,07/07/2017,07/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
751,06/07/2017,991,4,07/07/2017,09/07/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
723,07/07/2017,992,4,10/07/2017,09/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1415,09/07/2017,993,4,11/07/2017,11/07/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
419,09/07/2017,994,4,11/07/2017,11/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
621,11/07/2017,995,4,13/07/2017,14/07/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
915,11/07/2017,996,4,12/07/2017,12/07/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
485,11/07/2017,997,4,13/07/2017,14/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
219,12/07/2017,998,4,13/07/2017,14/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
590,12/07/2017,999,4,13/07/2017,14/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
645,12/07/2017,1000,4,14/07/2017,15/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
354,13/07/2017,1001,4,16/07/2017,15/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1418,14/07/2017,1002,4,16/07/2017,16/07/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
503,14/07/2017,1003,4,16/07/2017,16/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1389,14/07/2017,1004,4,17/07/2017,16/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
266,15/07/2017,1005,4,17/07/2017,16/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1070,15/07/2017,1006,4,18/07/2017,17/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1115,16/07/2017,1007,4,17/07/2017,17/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1345,16/07/2017,1008,4,18/07/2017,18/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1064,16/07/2017,1009,4,19/07/2017,19/07/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
8,18/07/2017,1010,3,18/07/2017,NULL,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
495,18/07/2017,1011,4,21/07/2017,21/07/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
620,18/07/2017,1012,4,20/07/2017,20/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
174,19/07/2017,1013,4,22/07/2017,21/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
748,19/07/2017,1014,4,21/07/2017,21/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
799,19/07/2017,1015,4,22/07/2017,21/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1417,19/07/2017,1016,4,20/07/2017,21/07/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
168,20/07/2017,1017,4,21/07/2017,23/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
290,22/07/2017,1018,4,23/07/2017,23/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
408,22/07/2017,1019,4,23/07/2017,24/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
16,23/07/2017,1020,3,23/07/2017,NULL,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
125,23/07/2017,1021,4,24/07/2017,26/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
353,23/07/2017,1022,4,26/07/2017,24/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
356,23/07/2017,1023,4,26/07/2017,25/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
837,23/07/2017,1024,4,25/07/2017,26/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1304,23/07/2017,1025,4,26/07/2017,26/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1370,26/07/2017,1026,4,28/07/2017,29/07/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
588,26/07/2017,1027,4,28/07/2017,28/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1273,27/07/2017,1028,4,28/07/2017,30/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
407,29/07/2017,1029,4,30/07/2017,01/08/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
161,29/07/2017,1030,4,30/07/2017,31/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1308,30/07/2017,1031,4,01/08/2017,02/08/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
429,30/07/2017,1032,4,02/08/2017,01/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
582,30/07/2017,1033,4,31/07/2017,02/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
895,30/07/2017,1034,4,31/07/2017,31/07/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1283,30/07/2017,1035,4,02/08/2017,02/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1442,30/07/2017,1036,4,01/08/2017,31/07/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1229,31/07/2017,1037,4,02/08/2017,03/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1281,31/07/2017,1038,4,01/08/2017,03/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1077,02/08/2017,1039,4,04/08/2017,03/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1225,04/08/2017,1040,4,07/08/2017,05/08/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
70,04/08/2017,1041,4,06/08/2017,05/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
539,06/08/2017,1042,4,07/08/2017,07/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1235,06/08/2017,1043,4,09/08/2017,08/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1270,07/08/2017,1044,4,10/08/2017,08/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
185,07/08/2017,1045,4,09/08/2017,10/08/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1134,07/08/2017,1046,4,09/08/2017,08/08/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
116,08/08/2017,1047,3,08/08/2017,NULL,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
777,08/08/2017,1048,4,10/08/2017,09/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
194,09/08/2017,1049,4,11/08/2017,10/08/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
239,09/08/2017,1050,4,12/08/2017,12/08/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
209,10/08/2017,1051,4,11/08/2017,11/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
460,10/08/2017,1052,4,12/08/2017,13/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1439,10/08/2017,1053,4,11/08/2017,12/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
189,11/08/2017,1054,4,12/08/2017,12/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
140,12/08/2017,1055,4,15/08/2017,15/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
325,12/08/2017,1056,4,15/08/2017,13/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
456,12/08/2017,1057,4,15/08/2017,13/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
782,13/08/2017,1058,4,16/08/2017,14/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
6,14/08/2017,1059,4,17/08/2017,17/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
182,15/08/2017,1060,4,18/08/2017,17/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
655,15/08/2017,1061,4,18/08/2017,18/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1210,15/08/2017,1062,4,17/08/2017,18/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
198,16/08/2017,1063,4,19/08/2017,19/08/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
898,16/08/2017,1064,4,18/08/2017,19/08/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
25,17/08/2017,1065,4,19/08/2017,19/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
106,17/08/2017,1066,4,20/08/2017,19/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
225,17/08/2017,1067,4,19/08/2017,19/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
453,17/08/2017,1068,4,20/08/2017,19/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
493,17/08/2017,1069,4,19/08/2017,18/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
596,17/08/2017,1070,4,20/08/2017,18/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
602,17/08/2017,1071,4,20/08/2017,18/08/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
47,18/08/2017,1072,3,18/08/2017,NULL,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
911,18/08/2017,1073,4,19/08/2017,21/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
11,19/08/2017,1074,3,19/08/2017,NULL,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1003,19/08/2017,1075,4,21/08/2017,22/08/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
42,19/08/2017,1076,4,22/08/2017,22/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
412,19/08/2017,1077,4,20/08/2017,21/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
793,19/08/2017,1078,4,21/08/2017,20/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
812,19/08/2017,1079,4,20/08/2017,20/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1086,19/08/2017,1080,4,20/08/2017,20/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1106,19/08/2017,1081,4,22/08/2017,22/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1327,20/08/2017,1082,4,22/08/2017,21/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1372,20/08/2017,1083,4,23/08/2017,23/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
2,21/08/2017,1084,4,24/08/2017,23/08/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
305,21/08/2017,1085,4,23/08/2017,23/08/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
220,21/08/2017,1086,4,23/08/2017,24/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
675,22/08/2017,1087,4,23/08/2017,25/08/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1160,22/08/2017,1088,4,23/08/2017,23/08/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
46,23/08/2017,1089,3,23/08/2017,NULL,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1427,24/08/2017,1090,4,26/08/2017,26/08/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1260,24/08/2017,1091,4,25/08/2017,25/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
40,25/08/2017,1092,4,28/08/2017,27/08/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
326,25/08/2017,1093,4,28/08/2017,26/08/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
828,25/08/2017,1094,4,27/08/2017,28/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1382,26/08/2017,1095,4,28/08/2017,27/08/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
589,27/08/2017,1096,4,29/08/2017,29/08/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1311,27/08/2017,1097,4,30/08/2017,28/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
752,28/08/2017,1098,4,30/08/2017,30/08/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1128,28/08/2017,1099,4,29/08/2017,30/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1392,28/08/2017,1100,4,29/08/2017,29/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
379,29/08/2017,1101,4,30/08/2017,30/08/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1317,29/08/2017,1102,4,31/08/2017,31/08/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1394,31/08/2017,1103,4,02/09/2017,02/09/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
268,01/09/2017,1104,4,04/09/2017,03/09/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
747,01/09/2017,1105,4,04/09/2017,03/09/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1009,02/09/2017,1106,4,04/09/2017,04/09/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1424,02/09/2017,1107,4,05/09/2017,05/09/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
735,03/09/2017,1108,4,05/09/2017,04/09/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
23,03/09/2017,1109,4,04/09/2017,04/09/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
912,04/09/2017,1110,4,07/09/2017,07/09/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
930,04/09/2017,1111,4,06/09/2017,05/09/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
798,05/09/2017,1112,4,08/09/2017,07/09/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
388,06/09/2017,1113,4,08/09/2017,07/09/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
