2025-10-30 15:58:12 | INFO     | no-corre | etl.test             | Starting operation: test_operation
2025-10-30 19:56:23 | INFO     | no-corre | etl.database         | Completed CSV import
2025-10-30 19:57:12 | INFO     | no-corre | etl.database         | Starting table creation
2025-10-30 19:57:12 | INFO     | no-corre | etl.database         | Created table: brands
2025-10-30 19:57:12 | INFO     | no-corre | etl.database         | Created table: categories
2025-10-30 19:57:12 | INFO     | no-corre | etl.database         | Created table: stores
2025-10-30 19:57:12 | INFO     | no-corre | etl.database         | Created table: staffs
2025-10-30 19:57:13 | INFO     | no-corre | etl.database         | Created table: products
2025-10-30 19:57:13 | INFO     | no-corre | etl.database         | Created table: stocks
2025-10-30 19:57:13 | INFO     | no-corre | etl.database         | Created table: orders
2025-10-30 19:57:13 | INFO     | no-corre | etl.database         | Created table: order_items
2025-10-30 19:57:13 | INFO     | no-corre | etl.database         | Created table: customers
2025-10-30 19:57:13 | INFO     | no-corre | etl.database         | Completed table creation
2025-10-30 19:57:13 | INFO     | no-corre | etl.database         | Starting CSV import
2025-10-30 19:57:13 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\brands.csv: (9, 2)
2025-10-30 19:57:13 | INFO     | no-corre | etl.database         | Imported 0 records to brands
2025-10-30 19:57:13 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\categories.csv: (7, 2)
2025-10-30 19:57:13 | INFO     | no-corre | etl.database         | Imported 0 records to categories
2025-10-30 19:57:13 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stores.csv: (3, 7)
2025-10-30 19:57:13 | INFO     | no-corre | etl.database         | Imported 3 records to stores
2025-10-30 19:57:13 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\staffs.csv: (10, 8)
2025-10-30 19:57:13 | ERROR    | no-corre | etl.database         | Failed CSV import: nan can not be used with MySQL
2025-10-30 19:57:44 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\brands.csv: (9, 2)
2025-10-30 19:57:44 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\categories.csv: (7, 2)
2025-10-30 19:57:44 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stores.csv: (3, 7)
2025-10-30 19:57:44 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\staffs.csv: (10, 8)
2025-10-30 19:57:44 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\products.csv: (321, 6)
2025-10-30 19:57:44 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stocks.csv: (939, 3)
2025-10-30 19:57:47 | INFO     | no-corre | etl.database         | API data export functionality - placeholder implementation
2025-10-30 20:00:35 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): jsonplaceholder.typicode.com:443
2025-10-30 20:00:36 | DEBUG    | no-corre | urllib3.connectionpool | https://jsonplaceholder.typicode.com:443 "GET /posts HTTP/1.1" 200 None
2025-10-30 20:00:36 | INFO     | no-corre | database.data_from_api | Sync fetch from /posts: 100 records
2025-10-30 20:00:36 | INFO     | no-corre | database.data_from_api | Fetched 100 records from orders
2025-10-30 20:00:57 | INFO     | no-corre | etl.database         | Starting CSV import
2025-10-30 20:00:57 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\brands.csv: (9, 2)
2025-10-30 20:00:57 | INFO     | no-corre | etl.database         | Imported 0 records to brands
2025-10-30 20:00:57 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\categories.csv: (7, 2)
2025-10-30 20:00:57 | INFO     | no-corre | etl.database         | Imported 0 records to categories
2025-10-30 20:00:57 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stores.csv: (3, 7)
2025-10-30 20:00:57 | INFO     | no-corre | etl.database         | Imported 3 records to stores
2025-10-30 20:00:57 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\staffs.csv: (10, 8)
2025-10-30 20:00:57 | INFO     | no-corre | etl.database         | Imported 10 records to staffs
2025-10-30 20:00:57 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\products.csv: (321, 6)
2025-10-30 20:00:57 | INFO     | no-corre | etl.database         | Imported 0 records to products
2025-10-30 20:00:57 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stocks.csv: (939, 3)
2025-10-30 20:00:57 | INFO     | no-corre | etl.database         | Imported 0 records to stocks
2025-10-30 20:00:57 | INFO     | no-corre | etl.database         | Total records imported: 13
2025-10-30 20:00:57 | INFO     | no-corre | etl.database         | Completed CSV import
2025-10-30 20:01:20 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\brands.csv: (9, 2)
2025-10-30 20:01:20 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\categories.csv: (7, 2)
2025-10-30 20:01:20 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stores.csv: (3, 7)
2025-10-30 20:01:20 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\staffs.csv: (10, 8)
2025-10-30 20:01:20 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\products.csv: (321, 6)
2025-10-30 20:01:20 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stocks.csv: (939, 3)
2025-10-30 20:01:22 | INFO     | no-corre | etl.database         | API data export functionality - placeholder implementation
2025-10-30 20:01:27 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:01:29 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /posts HTTP/1.1" 404 0
2025-10-30 20:01:29 | ERROR    | no-corre | database.data_from_api | Sync fetch failed for /posts: 404 Client Error: Not Found for url: https://etl-server.fly.dev/posts
2025-10-30 20:01:29 | INFO     | no-corre | database.data_from_api | Fetched 0 records from orders
2025-10-30 20:01:47 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): jsonplaceholder.typicode.com:443
2025-10-30 20:01:48 | DEBUG    | no-corre | urllib3.connectionpool | https://jsonplaceholder.typicode.com:443 "GET /posts HTTP/1.1" 200 None
2025-10-30 20:01:48 | INFO     | no-corre | database.data_from_api | Sync fetch from /posts: 100 records
2025-10-30 20:01:48 | INFO     | no-corre | database.data_from_api | Fetched 100 records from orders
2025-10-30 20:02:25 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:02:26 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /posts HTTP/1.1" 404 0
2025-10-30 20:02:26 | ERROR    | no-corre | database.data_from_api | Sync fetch failed for /posts: 404 Client Error: Not Found for url: https://etl-server.fly.dev/posts
2025-10-30 20:02:26 | INFO     | no-corre | database.data_from_api | Fetched 0 records from orders
2025-10-30 20:04:10 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): jsonplaceholder.typicode.com:443
2025-10-30 20:04:11 | DEBUG    | no-corre | urllib3.connectionpool | https://jsonplaceholder.typicode.com:443 "GET /posts HTTP/1.1" 200 None
2025-10-30 20:04:11 | INFO     | no-corre | database.data_from_api | Sync fetch from /posts: 100 records
2025-10-30 20:04:11 | INFO     | no-corre | database.data_from_api | Fetched 100 records from orders
2025-10-30 20:04:27 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:04:27 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
2025-10-30 20:04:27 | INFO     | no-corre | database.data_from_api | Sync fetch from /orders: 1615 records
2025-10-30 20:04:27 | INFO     | no-corre | database.data_from_api | Fetched 1615 records from orders
2025-10-30 20:04:50 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:04:50 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /customers HTTP/1.1" 200 None
2025-10-30 20:05:05 | INFO     | no-corre | database.data_from_api | Sync fetch from /customers: 1445 records
2025-10-30 20:05:05 | INFO     | no-corre | database.data_from_api | Fetched 1445 records from customers
2025-10-30 20:05:05 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:05:06 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /products HTTP/1.1" 404 0
2025-10-30 20:05:06 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /products (404)
2025-10-30 20:05:06 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:05:06 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /api/products HTTP/1.1" 404 0
2025-10-30 20:05:06 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /api/products (404)
2025-10-30 20:05:06 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:05:07 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /product HTTP/1.1" 404 0
2025-10-30 20:05:07 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /product (404)
2025-10-30 20:05:07 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:05:08 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /items HTTP/1.1" 404 0
2025-10-30 20:05:08 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /items (404)
2025-10-30 20:05:08 | WARNING  | no-corre | database.data_from_api | No data found for products at https://etl-server.fly.dev
2025-10-30 20:05:28 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): jsonplaceholder.typicode.com:443
2025-10-30 20:05:29 | DEBUG    | no-corre | urllib3.connectionpool | https://jsonplaceholder.typicode.com:443 "GET /posts HTTP/1.1" 200 None
2025-10-30 20:05:29 | INFO     | no-corre | database.data_from_api | Sync fetch from /posts: 100 records
2025-10-30 20:05:29 | INFO     | no-corre | database.data_from_api | Fetched 100 records from orders
2025-10-30 20:05:29 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): jsonplaceholder.typicode.com:443
2025-10-30 20:05:29 | DEBUG    | no-corre | urllib3.connectionpool | https://jsonplaceholder.typicode.com:443 "GET /users HTTP/1.1" 200 1847
2025-10-30 20:05:29 | INFO     | no-corre | database.data_from_api | Sync fetch from /users: 10 records
2025-10-30 20:05:29 | INFO     | no-corre | database.data_from_api | Fetched 10 records from customers
2025-10-30 20:05:29 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): jsonplaceholder.typicode.com:443
2025-10-30 20:05:29 | DEBUG    | no-corre | urllib3.connectionpool | https://jsonplaceholder.typicode.com:443 "GET /users HTTP/1.1" 200 1847
2025-10-30 20:05:29 | INFO     | no-corre | database.data_from_api | Sync fetch from /users: 10 records
2025-10-30 20:05:29 | INFO     | no-corre | database.data_from_api | Fetched 10 records from users
2025-10-30 20:05:29 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:05:30 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
2025-10-30 20:05:31 | INFO     | no-corre | database.data_from_api | Sync fetch from /orders: 1615 records
2025-10-30 20:05:31 | INFO     | no-corre | database.data_from_api | Fetched 1615 records from orders
2025-10-30 20:05:31 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:05:31 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /customers HTTP/1.1" 200 None
2025-10-30 20:05:32 | INFO     | no-corre | database.data_from_api | Sync fetch from /customers: 1445 records
2025-10-30 20:05:32 | INFO     | no-corre | database.data_from_api | Fetched 1445 records from customers
2025-10-30 20:05:32 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:05:32 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /products HTTP/1.1" 404 0
2025-10-30 20:05:32 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /products (404)
2025-10-30 20:05:32 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:05:33 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /api/products HTTP/1.1" 404 0
2025-10-30 20:05:33 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /api/products (404)
2025-10-30 20:05:33 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:05:33 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /product HTTP/1.1" 404 0
2025-10-30 20:05:33 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /product (404)
2025-10-30 20:05:33 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:05:34 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /items HTTP/1.1" 404 0
2025-10-30 20:05:34 | DEBUG    | no-corre | database.data_from_api | Endpoint not found: /items (404)
2025-10-30 20:05:34 | WARNING  | no-corre | database.data_from_api | No data found for products at https://etl-server.fly.dev
2025-10-30 20:05:34 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): nonexistent-api.example.com:443
2025-10-30 20:05:34 | ERROR    | no-corre | database.data_from_api | HTTP request failed for /orders: HTTPSConnectionPool(host='nonexistent-api.example.com', port=443): Max retries exceeded with url: /orders (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002D2357CE350>: Failed to resolve 'nonexistent-api.example.com' ([Errno 11001] getaddrinfo failed)"))
2025-10-30 20:05:34 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): nonexistent-api.example.com:443
2025-10-30 20:05:34 | ERROR    | no-corre | database.data_from_api | HTTP request failed for /api/orders: HTTPSConnectionPool(host='nonexistent-api.example.com', port=443): Max retries exceeded with url: /api/orders (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002D2357CF610>: Failed to resolve 'nonexistent-api.example.com' ([Errno 11001] getaddrinfo failed)"))
2025-10-30 20:05:34 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): nonexistent-api.example.com:443
2025-10-30 20:05:34 | ERROR    | no-corre | database.data_from_api | HTTP request failed for /order: HTTPSConnectionPool(host='nonexistent-api.example.com', port=443): Max retries exceeded with url: /order (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002D2357CED50>: Failed to resolve 'nonexistent-api.example.com' ([Errno 11001] getaddrinfo failed)"))
2025-10-30 20:05:34 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): nonexistent-api.example.com:443
2025-10-30 20:05:34 | ERROR    | no-corre | database.data_from_api | HTTP request failed for /data: HTTPSConnectionPool(host='nonexistent-api.example.com', port=443): Max retries exceeded with url: /data (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002D2357CE710>: Failed to resolve 'nonexistent-api.example.com' ([Errno 11001] getaddrinfo failed)"))
2025-10-30 20:05:34 | WARNING  | no-corre | database.data_from_api | No data found for orders at https://nonexistent-api.example.com
2025-10-30 20:06:15 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:06:16 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
2025-10-30 20:06:16 | INFO     | no-corre | database.data_from_api | Sync fetch from /orders: 1615 records
2025-10-30 20:06:16 | INFO     | no-corre | database.data_from_api | Fetched 1615 records from orders
2025-10-30 20:06:23 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\brands.csv: (9, 2)
2025-10-30 20:06:23 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\categories.csv: (7, 2)
2025-10-30 20:06:23 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stores.csv: (3, 7)
2025-10-30 20:06:23 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\staffs.csv: (10, 8)
2025-10-30 20:06:24 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\products.csv: (321, 6)
2025-10-30 20:06:24 | INFO     | no-corre | database.pandas_optimizer | Read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\data\CSV\stocks.csv: (939, 3)
2025-10-30 20:06:25 | INFO     | no-corre | etl.database         | API data export functionality - placeholder implementation
2025-10-30 20:06:35 | DEBUG    | no-corre | urllib3.connectionpool | Starting new HTTPS connection (1): etl-server.fly.dev:443
2025-10-30 20:06:36 | DEBUG    | no-corre | urllib3.connectionpool | https://etl-server.fly.dev:443 "GET /orders HTTP/1.1" 200 None
2025-10-30 20:06:36 | INFO     | no-corre | database.data_from_api | Sync fetch from /orders: 1615 records
2025-10-30 20:06:36 | INFO     | no-corre | database.data_from_api | Fetched 1615 records from orders
